contractSymbol,expiry,option_type,strike,bid,ask,lastPrice,volume,openInterest,impliedVolatility,delta,gamma,theta,vega,inTheMoney,snapshot_time,snapshot_str,ticker
AAPL260501P00155000,2026-05-01,put,155.0,0.0,0.05,0.03,3.0,3,2.156254609375,-0.0002,0.0,-0.0072,0.0001,False,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260501P00160000,2026-05-01,put,160.0,0.0,0.04,0.02,1.0,57,1.9921875390625,-0.0001,0.0,-0.0052,0.0001,False,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260501P00165000,2026-05-01,put,165.0,0.0,0.07,0.01,9.0,490,1.9921875390625,-0.0003,0.0,-0.011,0.0002,False,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260501P00170000,2026-05-01,put,170.0,0.0,0.07,0.04,3.0,297,1.875000625,-0.0003,0.0,-0.0107,0.0002,False,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260501P00175000,2026-05-01,put,175.0,0.0,0.03,0.01,1256.0,387,1.625001875,-0.0001,0.0,-0.0036,0.0001,False,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260501P00180000,2026-05-01,put,180.0,0.0,0.04,0.01,255.0,835,1.5781271093749998,-0.0002,0.0,-0.0057,0.0001,False,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260501P00185000,2026-05-01,put,185.0,0.0,0.39,0.01,14.0,138,1.9179691601562503,-0.0029,0.0002,-0.0862,0.0018,False,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260501P00190000,2026-05-01,put,190.0,0.0,0.03,0.01,91.0,504,1.3437532812499997,-0.0002,0.0,-0.0039,0.0001,False,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260501P00195000,2026-05-01,put,195.0,0.0,0.05,0.01,4.0,100,1.3203158984374999,-0.0003,0.0,-0.0079,0.0002,False,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260501P00200000,2026-05-01,put,200.0,0.0,0.02,0.01,5.0,2681,1.125004375,-0.0001,0.0,-0.0026,0.0001,False,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260501P00205000,2026-05-01,put,205.0,0.0,0.05,0.04,544.0,699,1.1328168359375002,-0.0004,0.0001,-0.008,0.0003,False,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260501P00210000,2026-05-01,put,210.0,0.01,0.03,0.02,5.0,3220,1.015629921875,-0.0003,0.0001,-0.0059,0.0002,False,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260501P00215000,2026-05-01,put,215.0,0.02,0.05,0.04,40.0,944,0.992187578125,-0.0007,0.0001,-0.0127,0.0005,False,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260501P00220000,2026-05-01,put,220.0,0.02,0.04,0.03,266.0,1151,0.8828136718749999,-0.0007,0.0001,-0.0102,0.0005,False,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260501P00225000,2026-05-01,put,225.0,0.03,0.05,0.04,237.0,1225,0.8242205078124999,-0.0011,0.0002,-0.0149,0.0007,False,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260501P00227500,2026-05-01,put,227.5,0.03,0.06,0.05,10.0,102,0.7929708203125,-0.0014,0.0003,-0.0177,0.0009,False,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260501P00230000,2026-05-01,put,230.0,0.05,0.06,0.05,125.0,1623,0.7656273437500001,-0.0018,0.0004,-0.0222,0.0012,False,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260501P00232500,2026-05-01,put,232.5,0.04,0.09,0.07,22.0,87,0.73633076171875,-0.0024,0.0005,-0.0272,0.0015,False,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260501P00235000,2026-05-01,put,235.0,0.07,0.09,0.09,169.0,1581,0.710940390625,-0.0033,0.0007,-0.0351,0.002,False,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260501P00237500,2026-05-01,put,237.5,0.1,0.13,0.11,68.0,1472,0.6992217578125001,-0.0052,0.0011,-0.0526,0.003,False,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260501P00240000,2026-05-01,put,240.0,0.12,0.14,0.13,739.0,6299,0.6640658593750002,-0.0066,0.0014,-0.0611,0.0037,False,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260501P00242500,2026-05-01,put,242.5,0.16,0.19,0.16,68.0,600,0.64648791015625,-0.0099,0.002,-0.0854,0.0053,False,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260501P00245000,2026-05-01,put,245.0,0.2,0.25,0.24,799.0,3200,0.62305064453125,-0.0142,0.0029,-0.112,0.0072,False,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260501P00247500,2026-05-01,put,247.5,0.31,0.33,0.33,377.0,3454,0.6113320117187502,-0.0222,0.0043,-0.1614,0.0106,False,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260501P00250000,2026-05-01,put,250.0,0.44,0.45,0.45,4951.0,19629,0.5981485498046876,-0.0339,0.0063,-0.2245,0.0151,False,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260501P00252500,2026-05-01,put,252.5,0.6,0.62,0.61,819.0,2117,0.5839885351562499,-0.0506,0.0089,-0.3028,0.0209,False,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260501P00255000,2026-05-01,put,255.0,0.82,0.86,0.83,1304.0,5809,0.5717816259765626,-0.0749,0.0123,-0.4023,0.0283,False,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260501P00257500,2026-05-01,put,257.5,1.13,1.18,1.15,3073.0,6465,0.5610395458984375,-0.109,0.0166,-0.5208,0.0374,False,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260501P00260000,2026-05-01,put,260.0,1.54,1.61,1.61,2378.0,6268,0.551762294921875,-0.1549,0.0215,-0.6526,0.0477,False,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260501P00262500,2026-05-01,put,262.5,2.1,2.18,2.18,1238.0,1841,0.5451705639648439,-0.2147,0.0267,-0.7893,0.0585,False,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260501P00265000,2026-05-01,put,265.0,2.81,2.88,2.84,1410.0,4573,0.5378464184570313,-0.287,0.0316,-0.9069,0.0683,False,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260501P00267500,2026-05-01,put,267.5,3.65,3.8,3.75,1208.0,2418,0.5314988256835937,-0.3708,0.0355,-0.9919,0.0757,False,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260501P00270000,2026-05-01,put,270.0,4.7,4.9,4.9,2899.0,5540,0.526371923828125,-0.4626,0.0377,-1.0297,0.0796,False,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260501P00272500,2026-05-01,put,272.5,5.95,6.15,6.11,827.0,1493,0.5197801928710937,-0.5576,0.0379,-1.0066,0.0791,True,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260501P00275000,2026-05-01,put,275.0,7.45,7.65,7.58,359.0,2453,0.5190477783203125,-0.6491,0.0356,-0.9391,0.0743,True,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260501P00277500,2026-05-01,put,277.5,8.85,9.4,9.2,99.0,1120,0.5061084545898438,-0.7374,0.0321,-0.7982,0.0653,True,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260501P00280000,2026-05-01,put,280.0,10.85,11.25,11.32,1724.0,4470,0.5141650146484374,-0.8052,0.0267,-0.6785,0.0552,True,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260501P00282500,2026-05-01,put,282.5,12.45,13.3,13.4,965.0,1199,0.5510298803710938,-0.8457,0.0215,-0.6228,0.0476,True,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260501P00285000,2026-05-01,put,285.0,13.85,15.55,15.49,3.0,741,0.5788616333007812,-0.8795,0.0173,-0.547,0.0402,True,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260501P00287500,2026-05-01,put,287.5,16.5,18.7,17.65,19.0,200,0.5581098876953126,-0.9235,0.0128,-0.3651,0.0288,True,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260501P00290000,2026-05-01,put,290.0,18.95,20.45,20.19,143.0,13,0.5161181201171875,-0.9621,0.008,-0.175,0.0165,True,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260501P00292500,2026-05-01,put,292.5,20.2,23.9,22.47,1.0,56,0.5127001855468749,-0.978,0.0051,-0.0957,0.0105,True,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260501P00295000,2026-05-01,put,295.0,23.55,25.4,24.75,65.0,73,0.5224657128906249,-0.9859,0.0034,-0.0539,0.0072,True,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260501P00297500,2026-05-01,put,297.5,25.0,28.75,27.29,1.0,76,0.9965820654296875,-0.8923,0.0093,-0.888,0.0371,True,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260501P00300000,2026-05-01,put,300.0,28.5,30.3,29.53,6.0,49,0.5566450585937501,-0.9932,0.0017,-0.0123,0.0038,True,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260501P00305000,2026-05-01,put,305.0,32.3,36.25,33.8,,0,1.164554958496094,-0.9094,0.007,-0.9134,0.0327,True,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260501P00310000,2026-05-01,put,310.0,37.8,41.25,42.5,1.0,0,0.79101771484375,-0.9887,0.0019,-0.0753,0.0059,True,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260501P00360000,2026-05-01,put,360.0,87.65,91.15,107.6,,0,1.32422212890625,-0.9979,0.0003,0.0044,0.0014,True,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260504C00200000,2026-05-04,call,200.0,68.9,72.35,71.5,2.0,5,1.640626796875,0.9531,0.0019,-0.5345,0.031,True,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260504C00240000,2026-05-04,call,240.0,29.2,32.7,30.0,,1,0.5205126074218749,0.9782,0.0032,-0.1179,0.0165,True,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260504C00247500,2026-05-04,call,247.5,22.15,25.5,25.09,2.0,2,0.5009815527343751,0.9418,0.0073,-0.2164,0.0369,True,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260504C00250000,2026-05-04,call,250.0,20.0,22.3,22.22,1.0,130,0.603763728027344,0.8793,0.0105,-0.4139,0.0637,True,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260504C00255000,2026-05-04,call,255.0,16.65,18.2,16.58,11.0,35,0.5139208764648437,0.8498,0.0143,-0.4092,0.074,True,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260504C00257500,2026-05-04,call,257.5,14.3,15.1,14.42,3.0,3,0.47803256347656253,0.8249,0.017,-0.4191,0.0817,True,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260504C00260000,2026-05-04,call,260.0,12.25,13.05,12.45,69.0,134,0.46411668701171876,0.7832,0.02,-0.4591,0.093,True,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260504C00262500,2026-05-04,call,262.5,10.45,11.05,10.1,59.0,26,0.446294599609375,0.7353,0.0232,-0.4887,0.1037,True,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260504C00265000,2026-05-04,call,265.0,8.95,9.3,9.13,153.0,422,0.43933666137695315,0.6749,0.0259,-0.5248,0.114,True,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260504C00267500,2026-05-04,call,267.5,7.35,7.7,7.5,293.0,420,0.43286699951171875,0.6081,0.028,-0.5485,0.1217,True,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260504C00270000,2026-05-04,call,270.0,6.0,6.2,6.1,1185.0,756,0.4222469885253906,0.5365,0.0297,-0.5506,0.1259,True,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260504C00272500,2026-05-04,call,272.5,4.8,4.9,4.9,1301.0,254,0.41394629028320307,0.4611,0.0303,-0.5372,0.1258,False,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260504C00275000,2026-05-04,call,275.0,3.75,3.95,3.85,1991.0,996,0.418951123046875,0.3889,0.0289,-0.5228,0.1215,False,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260504C00277500,2026-05-04,call,277.5,2.88,3.05,2.99,472.0,217,0.41565525756835936,0.3189,0.0271,-0.4817,0.1131,False,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260504C00280000,2026-05-04,call,280.0,2.2,2.31,2.27,1121.0,1199,0.41272559936523434,0.2546,0.0245,-0.4287,0.1017,False,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260504C00282500,2026-05-04,call,282.5,1.63,1.8,1.72,260.0,60,0.4184628466796875,0.2027,0.0213,-0.3815,0.0894,False,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260504C00285000,2026-05-04,call,285.0,1.22,1.3,1.29,393.0,510,0.4138242211914062,0.153,0.018,-0.3153,0.0748,False,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260504C00287500,2026-05-04,call,287.5,0.86,0.98,0.92,219.0,109,0.41797457031249996,0.1167,0.0148,-0.264,0.0621,False,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260504C00290000,2026-05-04,call,290.0,0.66,0.71,0.69,1237.0,313,0.4184628466796875,0.0858,0.0118,-0.2109,0.0497,False,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260504C00292500,2026-05-04,call,292.5,0.47,0.53,0.49,62.0,41,0.42383388671875,0.064,0.0093,-0.1706,0.0397,False,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260504C00295000,2026-05-04,call,295.0,0.35,0.4,0.38,204.0,582,0.43018147949218755,0.0477,0.0073,-0.137,0.0315,False,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260504C00297500,2026-05-04,call,297.5,0.24,0.36,0.28,18.0,12,0.45264219238281256,0.0408,0.0061,-0.127,0.0277,False,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260504C00300000,2026-05-04,call,300.0,0.19,0.22,0.2,513.0,1087,0.4409235595703125,0.0255,0.0043,-0.0839,0.0188,False,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260504C00305000,2026-05-04,call,305.0,0.09,0.14,0.11,18.0,167,0.46191944335937507,0.0151,0.0026,-0.0564,0.0121,False,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260504C00310000,2026-05-04,call,310.0,0.04,0.06,0.06,149.0,353,0.45703667968750006,0.0063,0.0012,-0.026,0.0056,False,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260504C00320000,2026-05-04,call,320.0,0.0,0.05,0.02,8.0,144,0.5371140039062501,0.0044,0.0008,-0.0222,0.0041,False,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260504C00325000,2026-05-04,call,325.0,0.0,0.04,0.02,9.0,13,0.523442265625,0.0016,0.0003,-0.0088,0.0017,False,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260504C00330000,2026-05-04,call,330.0,0.0,0.24,0.05,,2,0.69336244140625,0.0084,0.001,-0.0505,0.0072,False,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260504P00200000,2026-05-04,put,200.0,0.0,0.43,0.15,,1,1.123051259765625,-0.0088,0.0007,-0.0844,0.0075,False,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260504P00205000,2026-05-04,put,205.0,0.0,0.15,0.02,41.0,45,0.9062509375,-0.0037,0.0004,-0.0314,0.0035,False,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260504P00210000,2026-05-04,put,210.0,0.01,0.05,0.04,6.0,21,0.7500025,-0.0016,0.0002,-0.0124,0.0017,False,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260504P00215000,2026-05-04,put,215.0,0.0,0.06,0.08,24.0,9,0.6875031250000001,-0.0018,0.0003,-0.0124,0.0018,False,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260504P00220000,2026-05-04,put,220.0,0.03,0.07,0.04,2.0,14,0.6640658593750002,-0.0033,0.0005,-0.0208,0.0032,False,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260504P00225000,2026-05-04,put,225.0,0.03,0.1,0.1,9.0,14,0.6171913281250001,-0.0046,0.0007,-0.026,0.0042,False,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260504P00230000,2026-05-04,put,230.0,0.03,0.18,0.12,5.0,7,0.5898478515625001,-0.0081,0.0012,-0.041,0.007,False,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260504P00235000,2026-05-04,put,235.0,0.13,0.16,0.16,6.0,45,0.5478560839843751,-0.0123,0.0018,-0.0548,0.0101,False,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260504P00237500,2026-05-04,put,237.5,0.08,0.29,0.28,2.0,6,0.53320779296875,-0.0162,0.0024,-0.0677,0.0128,False,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260504P00240000,2026-05-04,put,240.0,0.19,0.25,0.22,1.0,80,0.5127001855468749,-0.0203,0.003,-0.0788,0.0155,False,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260504P00245000,2026-05-04,put,245.0,0.22,0.46,0.35,1751.0,129,0.508793974609375,-0.043,0.0057,-0.1456,0.0289,False,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260504P00247500,2026-05-04,put,247.5,0.44,0.52,0.47,95.0,12,0.4809622216796875,-0.0513,0.0069,-0.1584,0.0333,False,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260504P00250000,2026-05-04,put,250.0,0.59,0.66,0.67,967.0,1361,0.46582565429687506,-0.0669,0.0088,-0.1887,0.0411,False,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260504P00252500,2026-05-04,put,252.5,0.78,0.85,0.88,374.0,149,0.4523980541992188,-0.0878,0.0111,-0.2251,0.0505,False,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260504P00255000,2026-05-04,put,255.0,1.02,1.15,1.13,121.0,157,0.44653873779296877,-0.1184,0.014,-0.2758,0.0628,False,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260504P00257500,2026-05-04,put,257.5,1.38,1.5,1.51,96.0,197,0.436529072265625,-0.1543,0.0172,-0.3227,0.0753,False,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260504P00260000,2026-05-04,put,260.0,1.83,2.0,1.92,273.0,321,0.4321345849609375,-0.2013,0.0205,-0.3771,0.0891,False,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260504P00262500,2026-05-04,put,262.5,2.4,2.56,2.5,55.0,26,0.42236905761718746,-0.2541,0.024,-0.4192,0.1016,False,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260504P00265000,2026-05-04,put,265.0,3.15,3.3,3.2,770.0,470,0.4165097412109374,-0.3171,0.027,-0.458,0.1129,False,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260504P00267500,2026-05-04,put,267.5,4.0,4.25,4.1,59.0,250,0.415044912109375,-0.3882,0.0291,-0.489,0.1214,False,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260504P00270000,2026-05-04,put,270.0,4.9,5.4,5.42,260.0,139,0.4157773266601562,-0.4632,0.0302,-0.5055,0.1259,False,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260504P00272500,2026-05-04,put,272.5,6.35,6.7,6.72,38.0,207,0.41480077392578124,-0.5388,0.0302,-0.501,0.1258,True,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260504P00275000,2026-05-04,put,275.0,7.75,8.2,7.99,36.0,227,0.41602146484374997,-0.612,0.0291,-0.4813,0.1214,True,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260504P00280000,2026-05-04,put,280.0,10.95,12.0,12.05,1.0,64,0.4470270141601562,-0.7276,0.0234,-0.4418,0.1052,True,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260504P00282500,2026-05-04,put,282.5,13.0,13.9,13.32,5.0,2,0.4480035668945312,-0.7805,0.0208,-0.389,0.0937,True,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260504P00285000,2026-05-04,put,285.0,13.8,17.35,19.35,1.0,16,0.5861857788085938,-0.7597,0.0167,-0.5473,0.0986,True,2026-04-28 20:37:27.030209,20260428_203727,AAPL
AAPL260504P00290000,2026-05-04,put,290.0,18.0,21.8,15.65,,2,0.6333044482421876,-0.8112,0.0135,-0.5094,0.0856,True,2026-04-28 20:37:27.030209,20260428_203727,AAPL
